TF,TARGET
RUNX1T1,TOR4A
RUNX1T1,MIR7114
RUNX1T1,NSMF
RUNX1T1,PNPLA7
RUNX1T1,KLF13
RUNX1T1,LYSMD2
RUNX1T1,TMOD2
RUNX1T1,CTD-2308G16.1
RUNX1T1,TMOD3
RUNX1T1,RSL24D1
RUNX1T1,ICE2
RUNX1T1,USP3
RUNX1T1,SPG21
RUNX1T1,TIPIN
RUNX1T1,MAP2K1
RUNX1T1,TLE3
RUNX1T1,GRAMD2
RUNX1T1,PKM
RUNX1T1,LOXL1
RUNX1T1,STOML1
RUNX1T1,PML
RUNX1T1,MIR6881
RUNX1T1,SEMA7A
RUNX1T1,UBL7
RUNX1T1,UBL7-AS1
RUNX1T1,RP11-10O17.3
RUNX1T1,RP11-10O17.1
RUNX1T1,SNORD77
RUNX1T1,ARID3B
RUNX1T1,SCAMP2
RUNX1T1,PPCDC
RUNX1T1,C15orf39
RUNX1T1,CTD-2026K11.3
RUNX1T1,SNUPN
RUNX1T1,CTD-2026K11.2
RUNX1T1,CTD-2026K11.4
RUNX1T1,IMP3
RUNX1T1,CTD-2026K11.5
RUNX1T1,FBXO22
RUNX1T1,IDH3A
RUNX1T1,ZFAND6
RUNX1T1,RP11-775C24.5
RUNX1T1,MESDC1
RUNX1T1,PDE8A
RUNX1T1,FANCI
RUNX1T1,ANPEP
RUNX1T1,SEMA4B
RUNX1T1,GDPGP1
RUNX1T1,CIB1
RUNX1T1,GABARAPL3
RUNX1T1,GABARAPL3
RUNX1T1,ZNF774
RUNX1T1,FES
RUNX1T1,IGF1R
RUNX1T1,CHSY1
RUNX1T1,ERC1
RUNX1T1,FBXL14
RUNX1T1,ADIPOR2
RUNX1T1,CACNA2D4
RUNX1T1,DCP1B
RUNX1T1,RP11-664D1.1
RUNX1T1,TNFRSF1A
RUNX1T1,RN7SL391P
RUNX1T1,SCNN1A
RUNX1T1,LTBR
RUNX1T1,SPSB2
RUNX1T1,RPL13P5
RUNX1T1,LRRC23
RUNX1T1,U47924.32
RUNX1T1,ENO2
RUNX1T1,ATN1
RUNX1T1,C12orf57
RUNX1T1,RNU7-1
RUNX1T1,RNU7-1
RUNX1T1,PTPN6
RUNX1T1,U47924.27
RUNX1T1,MIR200C
RUNX1T1,MIR141
RUNX1T1,U47924.29
RUNX1T1,EMG1
RUNX1T1,C1RL
RUNX1T1,C1RL-AS1
RUNX1T1,RNU6-485P
RUNX1T1,RBP5
RUNX1T1,CLSTN3
RUNX1T1,RP11-273B20.1
RUNX1T1,RP11-705C15.5
RUNX1T1,RP11-705C15.4
RUNX1T1,RP11-705C15.2
RUNX1T1,RP11-705C15.3
RUNX1T1,ST8SIA1
RUNX1T1,SSPN
RUNX1T1,ITPR2
RUNX1T1,KLHL42
RUNX1T1,RP11-860B13.1
RUNX1T1,FAR2
RUNX1T1,FGD4
RUNX1T1,SCAF11
RUNX1T1,RAPGEF3
RUNX1T1,CTD-2024F21.1
RUNX1T1,SLC48A1
RUNX1T1,RP5-1057I20.4
RUNX1T1,HDAC7
RUNX1T1,RP11-579D7.2
RUNX1T1,MIR4701
RUNX1T1,ADCY6
RUNX1T1,RP11-579D7.4
RUNX1T1,PRKAG1
RUNX1T1,PRPF40B
RUNX1T1,NCKAP5L
RUNX1T1,BCDIN3D-AS1
RUNX1T1,BCDIN3D
RUNX1T1,POU6F1
RUNX1T1,BIN2
RUNX1T1,GRASP
RUNX1T1,NR4A1
RUNX1T1,ATG101
RUNX1T1,RP11-983P16.4
RUNX1T1,TENC1
RUNX1T1,CSAD
RUNX1T1,ZNF740
RUNX1T1,ITGB7
RUNX1T1,ESPL1
RUNX1T1,AAAS
RUNX1T1,SP7
RUNX1T1,ATF7
RUNX1T1,RP11-793H13.10
RUNX1T1,RP11-968A15.8
RUNX1T1,CBX5
RUNX1T1,HNRNPA1
RUNX1T1,NFE2
RUNX1T1,COPZ1
RUNX1T1,ITGA5
RUNX1T1,ANKRD52
RUNX1T1,COQ10A
RUNX1T1,BAZ2A
RUNX1T1,MYO1A
RUNX1T1,TMEM194A
RUNX1T1,NAB2
RUNX1T1,ARHGAP9
RUNX1T1,MARS
RUNX1T1,DDIT3
RUNX1T1,MIR616
RUNX1T1,MBD6
RUNX1T1,RP11-338E21.1
RUNX1T1,RASSF3
RUNX1T1,RP11-290L1.3
RUNX1T1,PHLDA1
RUNX1T1,RP11-290L1.2
RUNX1T1,NAP1L1
RUNX1T1,RP11-84G21.1
RUNX1T1,PPP1R12A
RUNX1T1,RP11-823E8.3
RUNX1T1,DUSP6
RUNX1T1,ELK3
RUNX1T1,DRAM1
RUNX1T1,RP11-512N21.3
RUNX1T1,NT5DC3
RUNX1T1,RP11-650K20.3
RUNX1T1,HSP90B1
RUNX1T1,GNN
RUNX1T1,MIR3652
RUNX1T1,C12orf73
RUNX1T1,TDG
RUNX1T1,NFYB
RUNX1T1,TXNRD1
RUNX1T1,CHST11
RUNX1T1,SART3
RUNX1T1,ISCU
RUNX1T1,TMEM119
RUNX1T1,CORO1C
RUNX1T1,Y_RNA
RUNX1T1,MIR619
RUNX1T1,ALKBH2
RUNX1T1,UNG
RUNX1T1,RP11-968O1.5
RUNX1T1,ACACB
RUNX1T1,GLTP
RUNX1T1,RP1-7G5.6
RUNX1T1,ATP2A2
RUNX1T1,HVCN1
RUNX1T1,PPP1CC
RUNX1T1,ACAD10
RUNX1T1,TPCN1
RUNX1T1,RBM19
RUNX1T1,FBXW8
RUNX1T1,PRKAB1
RUNX1T1,RP11-768F21.1
RUNX1T1,CCDC64
RUNX1T1,RAB35
RUNX1T1,PXN
RUNX1T1,RPS20P31
RUNX1T1,SIRT4
RUNX1T1,P2RX7
RUNX1T1,P2RX4
RUNX1T1,KDM2B
RUNX1T1,RP13-298C8.3
RUNX1T1,TMEM120B
RUNX1T1,RHOF
RUNX1T1,RP11-347I19.8
RUNX1T1,RP11-347I19.7
RUNX1T1,LINC01089
RUNX1T1,SETD1B
RUNX1T1,ABCB9
RUNX1T1,OGFOD2
RUNX1T1,RP11-197N18.2
RUNX1T1,ARL6IP4
RUNX1T1,PITPNM2
RUNX1T1,SETD8
RUNX1T1,RILPL1
RUNX1T1,SCARB1
RUNX1T1,UBC
RUNX1T1,MIR5188
RUNX1T1,BRI3BP
RUNX1T1,EP400NL
RUNX1T1,FBRSL1
RUNX1T1,AC018816.3
RUNX1T1,BHLHE40
RUNX1T1,BHLHE40-AS1
RUNX1T1,SRGAP3
RUNX1T1,IL17RE
RUNX1T1,ATG7
RUNX1T1,VGLL4
RUNX1T1,LSM3
RUNX1T1,XPC
RUNX1T1,ZFYVE20
RUNX1T1,ANKRD28
RUNX1T1,RFTN1
RUNX1T1,TOP2B
RUNX1T1,MIR4442
RUNX1T1,VIPR1
RUNX1T1,NKTR
RUNX1T1,CCDC13
RUNX1T1,RP11-70C1.1
RUNX1T1,SNRK
RUNX1T1,CCDC12
RUNX1T1,NBEAL2
RUNX1T1,NRADDP
RUNX1T1,RP11-447D11.3
RUNX1T1,RP11-708J19.1
RUNX1T1,PTPN23
RUNX1T1,MAP4
RUNX1T1,SHISA5
RUNX1T1,NCKIPSD
RUNX1T1,USP4
RUNX1T1,GPX1
RUNX1T1,CDHR4
RUNX1T1,FAM212A
RUNX1T1,MIR5193
RUNX1T1,UBA7
RUNX1T1,TRAIP
RUNX1T1,RBM6
RUNX1T1,RBM5
RUNX1T1,GNAI2
RUNX1T1,MIR5787
RUNX1T1,XXcos-LUCA16.1
RUNX1T1,U73166.2
RUNX1T1,IFRD2
RUNX1T1,HYAL3
RUNX1T1,NAT6
RUNX1T1,HYAL1
RUNX1T1,HYAL2
RUNX1T1,TUSC2
RUNX1T1,RASSF1
RUNX1T1,ZMYND10-AS1
RUNX1T1,ZMYND10
RUNX1T1,NPRL2
RUNX1T1,CYB561D2
RUNX1T1,XXcos-LUCA11.5
RUNX1T1,TMEM115
RUNX1T1,TEX264
RUNX1T1,POC1A
RUNX1T1,TWF2
RUNX1T1,RP5-1157M23.2
RUNX1T1,PPM1M
RUNX1T1,GLYCTK
RUNX1T1,WDR82
RUNX1T1,GLYCTK-AS1
RUNX1T1,PRKCD
RUNX1T1,HESX1
RUNX1T1,CRYBG3
RUNX1T1,MINA
RUNX1T1,SIDT1
RUNX1T1,KIAA2018
RUNX1T1,ZBTB20
RUNX1T1,ARHGAP31
RUNX1T1,RPS26P21
RUNX1T1,PDIA5
RUNX1T1,MGLL
RUNX1T1,RUVBL1
RUNX1T1,EFCC1
RUNX1T1,RAB43
RUNX1T1,RP11-434H6.6
RUNX1T1,ISY1
RUNX1T1,PLXND1
RUNX1T1,ASTE1
RUNX1T1,NEK11
RUNX1T1,RAB6B
RUNX1T1,PIK3CB
RUNX1T1,MBNL1
RUNX1T1,MBNL1-AS1
RUNX1T1,SSR3
RUNX1T1,TIPARP-AS1
RUNX1T1,TIPARP
RUNX1T1,RP11-379K17.4
RUNX1T1,SEC62
RUNX1T1,ZMAT3
RUNX1T1,ACTL6A
RUNX1T1,B3GNT5
RUNX1T1,RNA5SP151
RUNX1T1,RP11-778D9.13
RUNX1T1,EIF2B5
RUNX1T1,RP11-778D9.12
RUNX1T1,AP2M1
RUNX1T1,VPS8
RUNX1T1,SENP2
RUNX1T1,RNU6-1105P
RUNX1T1,GPS2P2
RUNX1T1,RP11-211G3.2
RUNX1T1,LPP
RUNX1T1,IL1RAP
RUNX1T1,RP11-699L21.1
RUNX1T1,RP11-407B7.1
RUNX1T1,RP11-135A1.3
RUNX1T1,HES1
RUNX1T1,ATP13A3
RUNX1T1,LINC00884
RUNX1T1,XXYLT1
RUNX1T1,ACAP2
RUNX1T1,SLC51A
RUNX1T1,PCYT1A
RUNX1T1,LINC01063
RUNX1T1,NRROS
RUNX1T1,PIGX
RUNX1T1,RNU6-646P
RUNX1T1,CEP19
RUNX1T1,MFI2-AS1
RUNX1T1,MFI2
RUNX1T1,AC128709.4
RUNX1T1,AC128709.3
RUNX1T1,AC128709.2
RUNX1T1,FYTTD1
RUNX1T1,YES1
RUNX1T1,RP11-672L10.6
RUNX1T1,ANKRD12
RUNX1T1,NDUFV2-AS1
RUNX1T1,RP11-474N24.6
RUNX1T1,VAPA
RUNX1T1,MPPE1
RUNX1T1,RP11-820I16.4
RUNX1T1,TUBB6
RUNX1T1,PTPN2
RUNX1T1,SEH1L
RUNX1T1,RP11-773H22.4
RUNX1T1,CEP192
RUNX1T1,CABLES1
RUNX1T1,AC105247.1
RUNX1T1,RNF125
RUNX1T1,RP11-53I6.2
RUNX1T1,MAPRE2
RUNX1T1,ZNF24
RUNX1T1,ZNF396
RUNX1T1,ATP5A1
RUNX1T1,HAUS1
RUNX1T1,SMAD2
RUNX1T1,CTIF
RUNX1T1,MALT1
RUNX1T1,RP11-879F14.2
RUNX1T1,TSHZ1
RUNX1T1,TXNL4A
RUNX1T1,TEP1
RUNX1T1,RNA5SP382
RUNX1T1,RNASE2
RUNX1T1,ARHGEF40
RUNX1T1,NDRG2
RUNX1T1,LRP10
RUNX1T1,C14orf119
RUNX1T1,ACIN1
RUNX1T1,CEBPE
RUNX1T1,NRL
RUNX1T1,PCK2
RUNX1T1,DCAF11
RUNX1T1,PSME1
RUNX1T1,RP11-468E2.5
RUNX1T1,EMC9
RUNX1T1,MIR7703
RUNX1T1,PSME2
RUNX1T1,RNF31
RUNX1T1,IPO4
RUNX1T1,TM9SF1
RUNX1T1,RP11-468E2.10
RUNX1T1,TSSK4
RUNX1T1,CHMP4A
RUNX1T1,TM9SF1
RUNX1T1,MDP1
RUNX1T1,AL136419.6
RUNX1T1,NEDD8
RUNX1T1,GMPR2
RUNX1T1,TINF2
RUNX1T1,RABGGTA
RUNX1T1,LTB4R2
RUNX1T1,CIDEB
RUNX1T1,LTB4R
RUNX1T1,ADCY4
RUNX1T1,RP11-934B9.3
RUNX1T1,NYNRIN
RUNX1T1,HECTD1
RUNX1T1,BRMS1L
RUNX1T1,CTAGE5
RUNX1T1,RP11-407N17.5
RUNX1T1,C14orf182
RUNX1T1,C14orf182
RUNX1T1,RP11-58E21.3
RUNX1T1,PDLIM1P1
RUNX1T1,RP11-58E21.1
RUNX1T1,NIN
RUNX1T1,GNG2
RUNX1T1,PLEKHG3
RUNX1T1,ACTN1
RUNX1T1,ACTN1-AS1
RUNX1T1,SRSF5
RUNX1T1,SIPA1L1
RUNX1T1,PSEN1
RUNX1T1,PNMA1
RUNX1T1,ELMSAN1
RUNX1T1,MIR4505
RUNX1T1,NPC2
RUNX1T1,ISCA2
RUNX1T1,PGF
RUNX1T1,EIF2B2
RUNX1T1,RP11-293M10.2
RUNX1T1,RP11-293M10.1
RUNX1T1,U2
RUNX1T1,FOS
RUNX1T1,DPPA5P4
RUNX1T1,LINC01220
RUNX1T1,BATF
RUNX1T1,RP11-7F17.7
RUNX1T1,RP11-7F17.1
RUNX1T1,SPTLC2
RUNX1T1,SEL1L
RUNX1T1,C14orf159
RUNX1T1,CCDC88C
RUNX1T1,ITPK1
RUNX1T1,DDX24
RUNX1T1,RP11-1070N10.3
RUNX1T1,GLRX5
RUNX1T1,SCARNA13
RUNX1T1,SNHG10
RUNX1T1,YY1
RUNX1T1,RP11-638I2.4
RUNX1T1,RP11-638I2.6
RUNX1T1,AL157871.2
RUNX1T1,SLC25A29
RUNX1T1,MIR345
RUNX1T1,RCOR1
RUNX1T1,CKB
RUNX1T1,RP11-600F24.7
RUNX1T1,TRMT61A
RUNX1T1,RP11-982M15.7
RUNX1T1,MIR4710
RUNX1T1,RP11-982M15.6
RUNX1T1,C14orf79
RUNX1T1,CDCA4
RUNX1T1,GPR132
RUNX1T1,RP11-44N21.1
RUNX1T1,PACS2
RUNX1T1,BRF1
RUNX1T1,TEX22
RUNX1T1,IFNGR2
RUNX1T1,RUNX1
RUNX1T1,MORC3
RUNX1T1,AP000692.10
RUNX1T1,DYRK1A
RUNX1T1,AP001437.1
RUNX1T1,PDXK
RUNX1T1,AGPAT3
RUNX1T1,POFUT2
RUNX1T1,BX322557.10
RUNX1T1,C21orf58
RUNX1T1,PCNT
RUNX1T1,NOC2L
RUNX1T1,KLHL17
RUNX1T1,AL645608.1
RUNX1T1,PLEKHN1
RUNX1T1,RP11-465B22.3
RUNX1T1,NADK
RUNX1T1,TMEM52
RUNX1T1,SKI
RUNX1T1,RP3-395M20.8
RUNX1T1,TNFRSF14
RUNX1T1,FAM213B
RUNX1T1,RERE
RUNX1T1,RP5-1115A15.1
RUNX1T1,MIR6728
RUNX1T1,ENO1
RUNX1T1,ENO1-IT1
RUNX1T1,ENO1-AS1
RUNX1T1,SLC25A33
RUNX1T1,CTNNBIP1
RUNX1T1,LZIC
RUNX1T1,RP11-84A14.4
RUNX1T1,NMNAT1
RUNX1T1,FBXO6
RUNX1T1,MAD2L2
RUNX1T1,DRAXIN
RUNX1T1,AGTRAP
RUNX1T1,RNU5E-1
RUNX1T1,KIAA2013
RUNX1T1,PLOD1
RUNX1T1,RP3-467K16.4
RUNX1T1,EFHD2
RUNX1T1,RSG1
RUNX1T1,RP11-108M9.6
RUNX1T1,CROCC
RUNX1T1,IFFO2
RUNX1T1,CAPZB
RUNX1T1,KIF17
RUNX1T1,RP1-224A6.3
RUNX1T1,LINC00339
RUNX1T1,LUZP1
RUNX1T1,ZNF436
RUNX1T1,ZNF436-AS1
RUNX1T1,Y_RNA
RUNX1T1,ASAP3
RUNX1T1,RP1-150O5.3
RUNX1T1,ID3
RUNX1T1,HMGCL
RUNX1T1,CNR2
RUNX1T1,RP11-4M23.4
RUNX1T1,PNRC2
RUNX1T1,CEP85
RUNX1T1,SH3BGRL3
RUNX1T1,UBXN11
RUNX1T1,PIGV
RUNX1T1,ZDHHC18
RUNX1T1,AHDC1
RUNX1T1,FGR
RUNX1T1,THEMIS2
RUNX1T1,RPA2
RUNX1T1,MIR4420
RUNX1T1,LAPTM5
RUNX1T1,PTP4A2
RUNX1T1,RP4-622L5.2
RUNX1T1,FAM167B
RUNX1T1,HDAC1
RUNX1T1,MARCKSL1
RUNX1T1,RP4-811H24.9
RUNX1T1,TSSK3
RUNX1T1,FAM229A
RUNX1T1,BSDC1
RUNX1T1,RP11-114B7.6
RUNX1T1,KIAA1522
RUNX1T1,PHC2
RUNX1T1,RP11-415J8.5
RUNX1T1,ZSCAN20
RUNX1T1,ZMYM4
RUNX1T1,ADPRHL2
RUNX1T1,COL8A2
RUNX1T1,TRAPPC3
RUNX1T1,MAP7D1
RUNX1T1,STK40
RUNX1T1,LINC01137
RUNX1T1,ZC3H12A
RUNX1T1,MIR6732
RUNX1T1,MEAF6
RUNX1T1,INPP5B
RUNX1T1,SF3A3
RUNX1T1,RNU6-510P
RUNX1T1,FHL3
RUNX1T1,BMP8B
RUNX1T1,RP1-118J21.25
RUNX1T1,RP1-118J21.24
RUNX1T1,CAP1
RUNX1T1,COL9A2
RUNX1T1,NFYC
RUNX1T1,FOXJ3
RUNX1T1,SLC2A1
RUNX1T1,SLC2A1-AS1
RUNX1T1,SZT2
RUNX1T1,ST3GAL3
RUNX1T1,ATP6V0B
RUNX1T1,SLC6A9
RUNX1T1,RP5-1198O20.4
RUNX1T1,RNF220
RUNX1T1,TMEM53
RUNX1T1,C1orf228
RUNX1T1,RNU5F-1
RUNX1T1,RNU5D-1
RUNX1T1,TESK2
RUNX1T1,MMACHC
RUNX1T1,PRDX1
RUNX1T1,HMGB1P48
RUNX1T1,AKR1A1
RUNX1T1,NASP
RUNX1T1,RP11-191G24.1
RUNX1T1,EPS15
RUNX1T1,HNRNPA1P63
RUNX1T1,ACOT11
RUNX1T1,USP24
RUNX1T1,RP11-63G10.3
RUNX1T1,ZZZ3
RUNX1T1,LRRC8C
RUNX1T1,RP5-943J3.2
RUNX1T1,LRRC8D
RUNX1T1,BCAR3
RUNX1T1,MIR760
RUNX1T1,RP4-561L24.3
RUNX1T1,RP11-465K1.2
RUNX1T1,RP11-483I13.5
RUNX1T1,SLC25A24
RUNX1T1,RP11-483I13.6
RUNX1T1,FAM102B
RUNX1T1,TAF13
RUNX1T1,SCARNA2
RUNX1T1,SCARNA2
RUNX1T1,GNAT2
RUNX1T1,AMPD2
RUNX1T1,DENND2D
RUNX1T1,DDX20
RUNX1T1,FAM212B
RUNX1T1,CAPZA1
RUNX1T1,MOV10
RUNX1T1,RHOC
RUNX1T1,RP11-426L16.10
RUNX1T1,PPM1J
RUNX1T1,RP11-426L16.9
RUNX1T1,FAM19A3
RUNX1T1,RSBN1
RUNX1T1,RP5-1073O3.2
RUNX1T1,PTPN22
RUNX1T1,ZNF697
RUNX1T1,RP11-495P10.4
RUNX1T1,RFX5
RUNX1T1,RP11-126K1.6
RUNX1T1,SELENBP1
RUNX1T1,POGZ
RUNX1T1,S100A11
RUNX1T1,S100A6
RUNX1T1,S100A5
RUNX1T1,S100A4
RUNX1T1,S100A3
RUNX1T1,S100A2
RUNX1T1,ATP8B2
RUNX1T1,IL6R
RUNX1T1,RP11-350G8.5
RUNX1T1,Metazoa_SRP
RUNX1T1,PBXIP1
RUNX1T1,PYGO2
RUNX1T1,RP11-307C12.12
RUNX1T1,SHC1
RUNX1T1,CKS1B
RUNX1T1,MIR4258
RUNX1T1,FLAD1
RUNX1T1,ZBTB7B
RUNX1T1,EFNA3
RUNX1T1,ARHGEF2
RUNX1T1,RP11-336K24.12
RUNX1T1,UBQLN4
RUNX1T1,LAMTOR2
RUNX1T1,LMNA
RUNX1T1,SEMA4A
RUNX1T1,IQGAP3
RUNX1T1,RP11-190A12.9
RUNX1T1,TAGLN2
RUNX1T1,IGSF8
RUNX1T1,TSTD1
RUNX1T1,RP11-544M22.13
RUNX1T1,USF1
RUNX1T1,NOS1AP
RUNX1T1,SUCO
RUNX1T1,PRDX6
RUNX1T1,RABGAP1L
RUNX1T1,CACYBP
RUNX1T1,RASAL2-AS1
RUNX1T1,RASAL2
RUNX1T1,TOR3A
RUNX1T1,XPR1
RUNX1T1,IER5
RUNX1T1,SMG7
RUNX1T1,FAM129A
RUNX1T1,DENND1B
RUNX1T1,ZNF281
RUNX1T1,PHLDA3
RUNX1T1,IPO9
RUNX1T1,KDM5B
RUNX1T1,RP11-480I12.10
RUNX1T1,PCAT6
RUNX1T1,LINC01353
RUNX1T1,RNU6-487P
RUNX1T1,ATP2B4
RUNX1T1,PIK3C2B
RUNX1T1,MDM4
RUNX1T1,TMCC2
RUNX1T1,MFSD4
RUNX1T1,IKBKE
RUNX1T1,MIR6769B
RUNX1T1,RASSF5
RUNX1T1,MAPKAPK2
RUNX1T1,SLC30A1
RUNX1T1,ATF3
RUNX1T1,RP11-338C15.5
RUNX1T1,RP11-338C15.2
RUNX1T1,TP53BP2
RUNX1T1,DEGS1
RUNX1T1,SDE2
RUNX1T1,WNT9A
RUNX1T1,NUP133
RUNX1T1,RP11-295G20.2
RUNX1T1,TSNAX
RUNX1T1,TSNAX-DISC1
RUNX1T1,SNORA14B
RUNX1T1,TOMM20
RUNX1T1,RP5-940F7.2
RUNX1T1,CEP170
RUNX1T1,SDCCAG8
RUNX1T1,EFCAB2
RUNX1T1,RP11-156E8.1
RUNX1T1,KIF26B
RUNX1T1,TFB2M
RUNX1T1,CNST
RUNX1T1,MADCAM1
RUNX1T1,TPGS1
RUNX1T1,AC005775.2
RUNX1T1,HCN2
RUNX1T1,POLRMT
RUNX1T1,FGF22
RUNX1T1,AC006273.4
RUNX1T1,PTBP1
RUNX1T1,MIR4745
RUNX1T1,LPPR3;
RUNX1T1,AZU1
RUNX1T1,ABCA7
RUNX1T1,HMHA1
RUNX1T1,POLR2E
RUNX1T1,SBNO2
RUNX1T1,STK11
RUNX1T1,ATP5D
RUNX1T1,MIDN
RUNX1T1,CIRBP
RUNX1T1,CIRBP-AS1
RUNX1T1,C19orf24
RUNX1T1,DAZAP1
RUNX1T1,REXO1
RUNX1T1,CTB-31O20.8
RUNX1T1,KLF16
RUNX1T1,CTB-31O20.9
RUNX1T1,CTB-31O20.2
RUNX1T1,ABHD17A
RUNX1T1,SCAMP4
RUNX1T1,ADAT3
RUNX1T1,CSNK1G2
RUNX1T1,AC007136.1
RUNX1T1,BTBD2
RUNX1T1,MOB3A
RUNX1T1,IZUMO4
RUNX1T1,AP3D1
RUNX1T1,C19orf35
RUNX1T1,CTC-265F19.2
RUNX1T1,MIR7850
RUNX1T1,SLC39A3
RUNX1T1,AC006538.4
RUNX1T1,SGTA
RUNX1T1,THOP1
RUNX1T1,ZNF77
RUNX1T1,AC006277.3
RUNX1T1,GNA15
RUNX1T1,AC005264.2
RUNX1T1,S1PR4
RUNX1T1,NCLN
RUNX1T1,TBXA2R
RUNX1T1,CACTIN-AS1
RUNX1T1,CACTIN
RUNX1T1,TMIGD2
RUNX1T1,TNFAIP8L1
RUNX1T1,DPP9
RUNX1T1,TICAM1
RUNX1T1,AC027319.2
RUNX1T1,RFX2
RUNX1T1,MLLT1
RUNX1T1,DENND1C
RUNX1T1,TNFSF9
RUNX1T1,MIR6791
RUNX1T1,GPR108
RUNX1T1,TRIP10
RUNX1T1,SH2D3A
RUNX1T1,VAV1
RUNX1T1,RETN
RUNX1T1,MCEMP1
RUNX1T1,TRAPPC5
RUNX1T1,FCER2
RUNX1T1,EVI5L
RUNX1T1,CTD-3193O13.11
RUNX1T1,FLJ22184
RUNX1T1,LYPLA2P2
RUNX1T1,TIMM44
RUNX1T1,CCL25
RUNX1T1,RAB11B-AS1
RUNX1T1,MIR4999
RUNX1T1,RAB11B
RUNX1T1,MARCH2
RUNX1T1,CDC37
RUNX1T1,MIR1181
RUNX1T1,PDE4A
RUNX1T1,QTRT1
RUNX1T1,DNM2
RUNX1T1,MIR638
RUNX1T1,CARM1
RUNX1T1,CTC-510F12.4
RUNX1T1,CTC-510F12.6
RUNX1T1,LPPR2
RUNX1T1,ZNF627
RUNX1T1,ZNF441
RUNX1T1,ZNF440
RUNX1T1,ZNF442
RUNX1T1,ZNF799
RUNX1T1,CTD-3105H18.14
RUNX1T1,MAN2B1
RUNX1T1,WDR83
RUNX1T1,DHPS
RUNX1T1,CTD-2192J16.26
RUNX1T1,CTD-2659N19.2
RUNX1T1,FBXW9
RUNX1T1,TNPO2
RUNX1T1,C19orf43
RUNX1T1,ASNA1
RUNX1T1,HOOK2
RUNX1T1,CTD-2659N19.9
RUNX1T1,MIR5684
RUNX1T1,JUNB
RUNX1T1,CTD-2659N19.10
RUNX1T1,CTD-2265O21.3
RUNX1T1,RTBDN
RUNX1T1,SYCE2
RUNX1T1,MIR5695
RUNX1T1,FARSA
RUNX1T1,CALR
RUNX1T1,MIR6515
RUNX1T1,TRMT1
RUNX1T1,NACC1
RUNX1T1,STX10
RUNX1T1,IER2
RUNX1T1,CTC-250I14.6
RUNX1T1,CTC-250I14.1
RUNX1T1,ZSWIM4
RUNX1T1,CTD-3252C9.4
RUNX1T1,MIR24-2
RUNX1T1,MIR27A
RUNX1T1,MIR23A
RUNX1T1,NANOS3
RUNX1T1,C19orf57
RUNX1T1,DCAF15
RUNX1T1,PODNL1
RUNX1T1,RFX1
RUNX1T1,CTB-55O6.13
RUNX1T1,MIR1199
RUNX1T1,MIR1199
RUNX1T1,PKN1
RUNX1T1,PTGER1
RUNX1T1,GIPC1
RUNX1T1,SNRPGP15
RUNX1T1,TPM4
RUNX1T1,CTD-2231E14.5
RUNX1T1,RAB8A
RUNX1T1,HSH2D
RUNX1T1,CTD-2231E14.8
RUNX1T1,SLC35E1
RUNX1T1,CTD-3222D19.8
RUNX1T1,MED26
RUNX1T1,CTD-3222D19.9
RUNX1T1,CTD-3222D19.5
RUNX1T1,HAUS8
RUNX1T1,MYO9B
RUNX1T1,USHBP1
RUNX1T1,BABAM1
RUNX1T1,CTD-2278I10.6
RUNX1T1,CTD-2278I10.4
RUNX1T1,MRPL34
RUNX1T1,ABHD8
RUNX1T1,DDA1
RUNX1T1,SLC27A1
RUNX1T1,CTD-3131K8.2
RUNX1T1,CTD-3131K8.3
RUNX1T1,COLGALT1
RUNX1T1,CTB-52I2.4
RUNX1T1,RPS18P13
RUNX1T1,KIAA1683
RUNX1T1,JUND
RUNX1T1,MIR3188
RUNX1T1,RPL39P38
RUNX1T1,LSM4
RUNX1T1,GDF15
RUNX1T1,LRRC25
RUNX1T1,SSBP4
RUNX1T1,ELL
RUNX1T1,UPF1
RUNX1T1,COPE
RUNX1T1,DDX49
RUNX1T1,PBX4
RUNX1T1,ZNF101
RUNX1T1,GRAMD1A
RUNX1T1,CTD-2527I21.7
RUNX1T1,HPN
RUNX1T1,FXYD5
RUNX1T1,SBSN
RUNX1T1,ZNF565
RUNX1T1,ZNF146
RUNX1T1,DPF1
RUNX1T1,SPINT2
RUNX1T1,RINL
RUNX1T1,SIRT2
RUNX1T1,NFKBIB
RUNX1T1,MIR4530
RUNX1T1,PLEKHG2
RUNX1T1,RPS16
RUNX1T1,SUPT5H
RUNX1T1,PSMC4
RUNX1T1,PRX
RUNX1T1,SERTAD1
RUNX1T1,CTC-492K19.7
RUNX1T1,SPTBN4
RUNX1T1,LTBP4
RUNX1T1,MIA
RUNX1T1,MIA-RAB4B
RUNX1T1,RAB4B
RUNX1T1,RAB4B-EGLN2
RUNX1T1,EGLN2
RUNX1T1,CYP2F2P
RUNX1T1,HNRNPUL1
RUNX1T1,TGFB1
RUNX1T1,CTC-435M10.3
RUNX1T1,TMEM91
RUNX1T1,BCKDHA
RUNX1T1,B3GNT8
RUNX1T1,ARHGEF1
RUNX1T1,RABAC1
RUNX1T1,POU2F2
RUNX1T1,GSK3A
RUNX1T1,AC006486.10
RUNX1T1,ERF
RUNX1T1,CIC
RUNX1T1,ZNF575
RUNX1T1,ETHE1
RUNX1T1,PLAUR
RUNX1T1,RN7SL368P
RUNX1T1,CTB-171A8.1
RUNX1T1,BCL3
